nrow,ncol,intensity
30,48,0.000000
30,49,0.001736
31,0,0.007472
31,1,0.007236
31,2,0.008745
31,3,0.002000
31,4,0.000000
31,5,0.000000
31,6,0.000000
31,7,0.001000
31,8,0.006899
31,9,0.015034
31,10,0.007686
31,11,0.002236
31,12,0.000000
31,13,0.031207
31,14,0.068689
31,15,0.143356
31,16,0.215325
31,17,0.184031
31,18,0.281190
31,19,0.199241
31,20,0.132427
31,21,0.469579
31,22,0.606804
31,23,0.336905
31,24,0.135194
31,25,0.000505
31,26,0.000503
31,27,0.000500
31,28,0.174431
31,29,0.487508
31,30,0.416516
31,31,0.250557
31,32,0.080897
31,33,0.022127
31,34,0.000000
31,35,0.000000
31,36,0.000000
31,37,0.012489
31,38,0.029215
31,39,0.027655
31,40,0.029392
31,41,0.013050
31,42,0.008362
31,43,0.013028
31,44,0.008586
31,45,0.012083
31,46,0.024166
31,47,0.012083
31,48,0.004028
31,49,0.001491
32,0,0.003727
32,1,0.004236
32,2,0.007000
32,3,0.004000
32,4,0.002000
32,5,0.000000
32,6,0.001000
32,7,0.004449
32,8,0.008883
32,9,0.014923
32,10,0.009855
32,11,0.005279
32,12,0.005946
32,13,0.012216
32,14,0.084815
32,15,0.182529
32,16,0.171600
32,17,0.256334
32,18,0.161907
32,19,0.084391
32,20,0.112655
32,21,0.202457
32,22,0.472020
32,23,0.606435
32,24,0.202399
32,25,0.000551
32,26,0.000548
32,27,0.000545
32,28,0.097337
32,29,0.300149
32,30,0.581124
32,31,0.366505
32,32,0.070936
32,33,0.015686
32,34,0.000000
32,35,0.000000
32,36,0.003162
32,37,0.009487
32,38,0.018974
32,39,0.012224
32,40,0.015302
32,41,0.010706
32,42,0.009890
32,43,0.007320
32,44,0.004687
32,45,0.006899
32,46,0.012083
32,47,0.020826
32,48,0.009488
32,49,0.002178
33,0,0.005043
33,1,0.003491
33,2,0.002500
33,3,0.004000
33,4,0.006000
33,5,0.005000
33,6,0.006000
33,7,0.005490
33,8,0.006469
33,9,0.009118
33,10,0.010574
33,11,0.018636
33,12,0.035495
33,13,0.046194
33,14,0.089532
33,15,0.122139
33,16,0.173116
33,17,0.165271
33,18,0.079448
33,19,0.000000
33,20,0.000000
33,21,0.000000
33,22,0.269520
33,23,0.673953
33,24,0.404753
33,25,0.135282
33,26,0.000549
33,27,0.000547
33,28,0.000543
33,29,0.199639
33,30,0.581029
33,31,0.476569
33,32,0.171799
33,33,0.019533
33,34,0.000000
33,35,0.000000
33,36,0.003162
33,37,0.009487
33,38,0.016811
33,39,0.011774
33,40,0.007055
33,41,0.005583
33,42,0.004055
33,43,0.004528
33,44,0.006000
33,45,0.006500
33,46,0.012028
33,47,0.022055
33,48,0.009749
33,49,0.004181
34,0,0.004374
34,1,0.001991
34,2,0.001745
34,3,0.002000
34,4,0.003000
34,5,0.003000
34,6,0.003860
34,7,0.005839
34,8,0.009308
34,9,0.004469
34,10,0.002395
34,11,0.010596
34,12,0.034351
34,13,0.051935
34,14,0.072663
34,15,0.099212
34,16,0.233515
34,17,0.105739
34,18,0.031309
34,19,0.000000
34,20,0.000000
34,21,0.000000
34,22,0.134826
34,23,0.404476
34,24,0.674324
34,25,0.270155
34,26,0.000548
34,27,0.000545
34,28,0.002025
34,29,0.133467
34,30,0.479564
34,31,0.531924
34,32,0.197879
34,33,0.022076
34,34,0.000000
34,35,0.000000
34,36,0.003162
34,37,0.012649
34,38,0.013649
34,39,0.007162
34,40,0.004000
34,41,0.001000
34,42,0.000000
34,43,0.001000
34,44,0.004000
34,45,0.004000
34,46,0.008577
34,47,0.021673
34,48,0.012360
34,49,0.006874
35,0,0.003828
35,1,0.000500
35,2,0.000000
35,3,0.000000
35,4,0.000000
35,5,0.000860
35,6,0.002581
35,7,0.007314
35,8,0.007698
35,9,0.003642
35,10,0.001982
35,11,0.009028
35,12,0.030765
35,13,0.045168
35,14,0.056450
35,15,0.127288
35,16,0.188962
35,17,0.073324
35,18,0.000000
35,19,0.000000
35,20,0.000000
35,21,0.000000
35,22,0.000000
35,23,0.134782
35,24,0.539345
35,25,0.539705
35,26,0.270145
35,27,0.135365
35,28,0.002071
35,29,0.110594
35,30,0.446969
35,31,0.488492
35,32,0.228690
35,33,0.065347
35,34,0.020137
35,35,0.003162
35,36,0.006325
35,37,0.015811
35,38,0.010487
35,39,0.004000
35,40,0.004000
35,41,0.001000
35,42,0.000000
35,43,0.000000
35,44,0.003000
35,45,0.005577
35,46,0.007232
35,47,0.014775
35,48,0.013302
35,49,0.007157
36,0,0.002828
36,1,0.000000
36,2,0.000000
36,3,0.000000
36,4,0.000000
36,5,0.001720
36,6,0.004930
36,7,0.004734
36,8,0.005166
36,9,0.004306
36,10,0.001982
36,11,0.005064
36,12,0.016643
36,13,0.047993
36,14,0.076077
36,15,0.083677
36,16,0.101886
36,17,0.066972
36,18,0.026415
36,19,0.000000
36,20,0.000000
36,21,0.000000
36,22,0.000000
36,23,0.134869
36,24,0.269781
36,25,0.539606
36,26,0.674664
36,27,0.270324
36,28,0.138509
36,29,0.207891
36,30,0.530306
36,31,0.370191
36,32,0.195862
36,33,0.128920
36,34,0.074651
36,35,0.031852
36,36,0.020660
36,37,0.018974
36,38,0.010487
36,39,0.006162
36,40,0.005000
36,41,0.002000
36,42,0.000000
36,43,0.001000
36,44,0.003000
36,45,0.006828
36,46,0.007626
36,47,0.007389
36,48,0.011891
36,49,0.011314
37,0,0.008485
37,1,0.002828
37,2,0.000000
37,3,0.000000
37,4,0.000860
37,5,0.002581
37,6,0.004301
37,7,0.001720
37,8,0.002153
37,9,0.005767
37,10,0.004587
37,11,0.003271
37,12,0.008536
37,13,0.036724
37,14,0.068159
37,15,0.090350
37,16,0.130193
37,17,0.055435
37,18,0.019697
37,19,0.000000
37,20,0.000000
37,21,0.000000
37,22,0.000000
37,23,0.000000
37,24,0.000000
37,25,0.134869
37,26,0.404737
37,27,0.811178
37,28,0.506593
37,29,0.444329
37,30,0.515327
37,31,0.244427
37,32,0.063948
37,33,0.078752
37,34,0.089959
37,35,0.085208
37,36,0.061883
37,37,0.042552
37,38,0.019373
37,39,0.007929
37,40,0.004000
37,41,0.004000
37,42,0.002000
37,43,0.002414
37,44,0.003828
37,45,0.007309
37,46,0.003983
37,47,0.000577
37,48,0.005657
37,49,0.014142
38,0,0.014142
38,1,0.005657
38,2,0.000000
38,3,0.000452
38,4,0.001842
38,5,0.004423
38,6,0.002929
38,7,0.000860
38,8,0.001076
38,9,0.003614
38,10,0.007193
38,11,0.003827
38,12,0.003770
38,13,0.024001
38,14,0.060658
38,15,0.112726
38,16,0.141891
38,17,0.054748
38,18,0.019640
38,19,0.000000
38,20,0.000000
38,21,0.000000
38,22,0.000000
38,23,0.000000
38,24,0.000000
38,25,0.000000
38,26,0.134998
38,27,0.406442
38,28,0.812715
38,29,0.691113
38,30,0.397783
38,31,0.157202
38,32,0.041618
38,33,0.043472
38,34,0.061151
38,35,0.058224
38,36,0.076943
38,37,0.084173
38,38,0.052182
38,39,0.006162
38,40,0.003000
38,41,0.004000
38,42,0.004000
38,43,0.002000
38,44,0.003828
38,45,0.009063
38,46,0.004820
38,47,0.001992
38,48,0.002828
38,49,0.008485
39,0,0.014142
39,1,0.008937
39,2,0.003732
39,3,0.001886
39,4,0.002964
39,5,0.002889
39,6,0.001972
39,7,0.000348
39,8,0.000000
39,9,0.002537
39,10,0.026981
39,11,0.049682
39,12,0.086112
39,13,0.129293
39,14,0.140476
39,15,0.137796
39,16,0.115773
39,17,0.059062
39,18,0.000000
39,19,0.000000
39,20,0.000000
39,21,0.000000
39,22,0.000000
39,23,0.000000
39,24,0.000000
39,25,0.000000
39,26,0.000000
39,27,0.198503
39,28,0.494526
39,29,0.576447
39,30,0.282852
39,31,0.124223
39,32,0.083019
39,33,0.078874
39,34,0.082766
39,35,0.121291
39,36,0.148038
39,37,0.242769
39,38,0.123534
39,39,0.041488
39,40,0.006000
39,41,0.006000
39,42,0.008000
39,43,0.001000
39,44,0.001414
39,45,0.002828
39,46,0.007071
39,47,0.005657
39,48,0.002828
39,49,0.007071
40,0,0.026443
40,1,0.047400
40,2,0.055741
40,3,0.053025
40,4,0.035658
40,5,0.019071
40,6,0.001876
40,7,0.000696
40,8,0.000000
40,9,0.019022
40,10,0.044061
40,11,0.108951
40,12,0.170128
40,13,0.183404
40,14,0.255925
40,15,0.315120
40,16,0.041675
40,17,0.001155
40,18,0.000000
40,19,0.000000
40,20,0.000000
40,21,0.000000
40,22,0.000000
40,23,0.000000
40,24,0.000000
40,25,0.000000
40,26,0.000000
40,27,0.097811
40,28,0.221904
40,29,0.386079
40,30,0.223759
40,31,0.158028
40,32,0.130746
40,33,0.085684
40,34,0.109185
40,35,0.145462
40,36,0.129680
40,37,0.208730
40,38,0.123269
40,39,0.039613
40,40,0.003000
40,41,0.003000
40,42,0.003000
40,43,0.002000
40,44,0.001000
40,45,0.001414
40,46,0.002828
40,47,0.005657
40,48,0.007071
40,49,0.007071
41,0,0.035288
41,1,0.106235
41,2,0.079914
41,3,0.067421
41,4,0.087122
41,5,0.067440
41,6,0.034084
41,7,0.030084
41,8,0.033125
41,9,0.073518
41,10,0.126983
41,11,0.120693
41,12,0.141049
41,13,0.063879
41,14,0.110806
41,15,0.248231
41,16,0.125012
41,17,0.042740
41,18,0.000000
41,19,0.000000
41,20,0.000000
41,21,0.000000
41,22,0.000000
41,23,0.000000
41,24,0.000000
41,25,0.000000
41,26,0.000000
41,27,0.065818
41,28,0.193280
41,29,0.379446
41,30,0.142325
41,31,0.055375
41,32,0.188087
41,33,0.372410
41,34,0.361593
41,35,0.367853
41,36,0.375728
41,37,0.385903
41,38,0.208546
41,39,0.000000
41,40,0.000000
41,41,0.000000
41,42,0.000000
41,43,0.000000
41,44,0.000000
41,45,0.000000
41,46,0.000000
41,47,0.001414
41,48,0.002828
41,49,0.004243
42,0,0.053475
42,1,0.106951
42,2,0.062494
42,3,0.039876
42,4,0.047439
42,5,0.069918
42,6,0.065585
42,7,0.033820
42,8,0.078575
42,9,0.104239
42,10,0.104836
42,11,0.121774
42,12,0.083468
42,13,0.075213
42,14,0.098425
42,15,0.221835
42,16,0.128600
42,17,0.000000
42,18,0.000000
42,19,0.000000
42,20,0.074580
42,21,0.149393
42,22,0.223973
42,23,0.149393
42,24,0.074580
42,25,0.000000
42,26,0.018128
42,27,0.037055
42,28,0.302919
42,29,0.392703
42,30,0.218153
42,31,0.184192
42,32,0.218227
42,33,0.383598
42,34,0.522903
42,35,0.472540
42,36,0.632613
42,37,0.524829
42,38,0.213089
42,39,0.037289
42,40,0.000000
42,41,0.000000
42,42,0.000000
42,43,0.044346
42,44,0.088692
42,45,0.133038
42,46,0.088692
42,47,0.044346
42,48,0.000000
42,49,0.014108
43,0,0.120122
43,1,0.137719
43,2,0.073369
43,3,0.045703
43,4,0.065691
43,5,0.087029
43,6,0.135850
43,7,0.199031
43,8,0.146029
43,9,0.097403
43,10,0.066359
43,11,0.080019
43,12,0.071586
43,13,0.028637
43,14,0.059904
43,15,0.190598
43,16,0.182008
43,17,0.122082
43,18,0.151356
43,19,0.228680
43,20,0.380932
43,21,0.309330
43,22,0.235884
43,23,0.313761
43,24,0.409469
43,25,0.284443
43,26,0.253576
43,27,0.278959
43,28,0.463267
43,29,0.691579
43,30,0.406145
43,31,0.456773
43,32,0.296361
43,33,0.145901
43,34,0.067550
43,35,0.000000
43,36,0.267537
43,37,0.668842
43,38,0.401305
43,39,0.133768
43,40,0.044346
43,41,0.088692
43,42,0.133038
43,43,0.221729
43,44,0.177383
43,45,0.133038
43,46,0.177383
43,47,0.221729
43,48,0.133038
43,49,0.113950
44,0,0.170639
44,1,0.075776
44,2,0.036684
44,3,0.022851
44,4,0.036203
44,5,0.069454
44,6,0.120146
44,7,0.183891
44,8,0.151079
44,9,0.100762
44,10,0.113989
44,11,0.129332
44,12,0.094584
44,13,0.033030
44,14,0.064589
44,15,0.154276
44,16,0.234810
44,17,0.168634
44,18,0.227715
44,19,0.383793
44,20,0.242986
44,21,0.172986
44,22,0.174376
44,23,0.177083
44,24,0.254774
44,25,0.374606
44,26,0.273587
44,27,0.362158
44,28,0.530137
44,29,0.493345
44,30,0.265401
44,31,0.147128
44,32,0.147128
44,33,0.074747
44,34,0.000000
44,35,0.000000
44,36,0.133769
44,37,0.401305
44,38,0.668842
44,39,0.267537
44,40,0.044346
44,41,0.133038
44,42,0.221729
44,43,0.133038
44,44,0.088692
44,45,0.088692
44,46,0.088692
44,47,0.133038
44,48,0.221729
44,49,0.183555
45,0,0.412226
45,1,0.348683
45,2,0.215616
45,3,0.126950
45,4,0.063676
45,5,0.099854
45,6,0.177185
45,7,0.159469
45,8,0.107683
45,9,0.076926
45,10,0.146458
45,11,0.329204
45,12,0.178532
45,13,0.165024
45,14,0.199125
45,15,0.234926
45,16,0.321316
45,17,0.531320
45,18,0.254693
45,19,0.101973
45,20,0.028464
45,21,0.028808
45,22,0.056889
45,23,0.089699
45,24,0.117841
45,25,0.198332
45,26,0.363615
45,27,0.534836
45,28,0.532790
45,29,0.259408
45,30,0.086700
45,31,0.000000
45,32,0.000000
45,33,0.000000
45,34,0.000000
45,35,0.000000
45,36,0.000000
45,37,0.267537
45,38,0.624497
45,39,0.489997
45,40,0.311152
45,41,0.177383
45,42,0.044346
45,43,0.000000
45,44,0.000000
45,45,0.000000
45,46,0.000000
45,47,0.088692
45,48,0.221729
45,49,0.373909
46,0,0.500808
46,1,0.627733
46,2,0.342567
46,3,0.146092
46,4,0.076569
46,5,0.158622
46,6,0.243543
46,7,0.154739
46,8,0.143735
46,9,0.108645
46,10,0.093285
46,11,0.181212
46,12,0.296800
46,13,0.311477
46,14,0.348132
46,15,0.397195
46,16,0.382980
46,17,0.278321
46,18,0.184761
46,19,0.102521
46,20,0.030546
46,21,0.032089
46,22,0.056849
46,23,0.120527
46,24,0.196358
46,25,0.188956
46,26,0.251778
46,27,0.364507
46,28,0.612764
46,29,0.344972
46,30,0.080002
46,31,0.000000
46,32,0.000000
46,33,0.000000
46,34,0.000000
46,35,0.000000
46,36,0.000000
46,37,0.133769
46,38,0.401305
46,39,0.890572
46,40,0.400576
46,41,0.177383
46,42,0.044346
46,43,0.000000
46,44,0.000000
46,45,0.000000
46,46,0.000000
46,47,0.088692
46,48,0.285217
46,49,0.570383
47,0,0.000000
47,1,0.107808
47,2,0.393000
47,3,0.412193
47,4,0.241674
47,5,0.212306
47,6,0.122961
47,7,0.095652
47,8,0.162020
47,9,0.235984
47,10,0.256664
47,11,0.378556
47,12,0.411508
47,13,0.402119
47,14,0.540030
47,15,0.229872
47,16,0.167768
47,17,0.238639
47,18,0.342981
47,19,0.264990
47,20,0.249986
47,21,0.239878
47,22,0.259060
47,23,0.165239
47,24,0.122187
47,25,0.110150
47,26,0.155476
47,27,0.252815
47,28,0.418658
47,29,0.559822
47,30,0.124737
47,31,0.000000
47,32,0.000000
47,33,0.000000
47,34,0.000000
47,35,0.000000
47,36,0.000000
47,37,0.001000
47,38,0.135768
47,39,0.227192
47,40,0.489804
47,41,0.354767
47,42,0.177383
47,43,0.088692
47,44,0.000000
47,45,0.088692
47,46,0.177383
47,47,0.354767
47,48,0.354767
47,49,0.088692
48,0,0.000000
48,1,0.088692
48,2,0.177383
48,3,0.443459
48,4,0.291816
48,5,0.104874
48,6,0.121388
48,7,0.085435
48,8,0.154301
48,9,0.309465
48,10,0.294280
48,11,0.249349
48,12,0.285289
48,13,0.409044
48,14,0.283550
48,15,0.258900
48,16,0.297016
48,17,0.223539
48,18,0.224930
48,19,0.337408
48,20,0.357254
48,21,0.273262
48,22,0.184906
48,23,0.170762
48,24,0.179897
48,25,0.184123
48,26,0.187060
48,27,0.142343
48,28,0.241471
48,29,0.292733
48,30,0.158382
48,31,0.080002
48,32,0.000000
48,33,0.000000
48,34,0.000000
48,35,0.000000
48,36,0.133714
48,37,0.267428
48,38,0.403143
48,39,0.491652
48,40,0.445357
48,41,0.488754
48,42,0.443459
48,43,0.266075
48,44,0.266075
48,45,0.266075
48,46,0.443459
48,47,0.354767
48,48,0.177383
48,49,0.088692
49,0,0.000000
49,1,0.000000
49,2,0.000000
49,3,0.338426
49,4,0.420622
49,5,0.200005
49,6,0.112891
49,7,0.098582
49,8,0.227992
49,9,0.266737
49,10,0.201680
49,11,0.139940
49,12,0.317118
49,13,0.301134
49,14,0.199903
49,15,0.288864
49,16,0.213378
49,17,0.288864
49,18,0.199903
49,19,0.274440
49,20,0.334432
49,21,0.169880
49,22,0.108065
49,23,0.134799
49,24,0.163512
49,25,0.143573
49,26,0.127203
49,27,0.037410
49,28,0.168319
49,29,0.162763
49,30,0.000000
49,31,0.000000
49,32,0.000000
49,33,0.000000
49,34,0.000000
49,35,0.000000
49,36,0.334286
49,37,0.835714
49,38,0.500519
49,39,0.499610
49,40,0.664934
49,41,0.609565
49,42,0.387963
49,43,0.332594
49,44,0.332594
49,45,0.332594
49,46,0.221729
49,47,0.110865
49,48,0.000000
49,49,0.000000
