nrow,ncol,intensity
9,10,0.9100000262
9,11,0.9100000262
9,12,0.9475020170
9,13,0.9453503489
9,14,0.9428733587
9,15,0.9411503673
9,16,0.0299999993
9,17,0.9324160218
9,18,0.9446400404
9,19,0.9469323158
9,20,0.9485003352
9,21,0.9494026899
9,22,0.9497544169
9,23,0.9399999976
9,24,0.9399999380
9,25,0.9399999976
9,26,0.9399999976
9,27,0.9549999833
9,28,0.9566665888
9,29,0.9582926631
9,30,0.9598412514
9,31,0.9612826705
9,32,0.9625957608
9,33,0.9700000286
9,34,0.9700000286
9,35,0.9700000882
9,36,0.9699999690
9,37,0.9700000286
9,38,0.9699999690
9,39,0.9700000882
10,0,0.9100000262
10,1,0.9100000262
10,2,0.9099999666
10,3,0.9100000262
10,4,0.9100000262
10,5,0.6375267506
10,6,0.6513825655
10,7,0.6648135185
10,8,0.6778035760
10,9,0.0199999996
10,10,0.9100000262
10,11,0.9100000858
10,12,0.9099999666
10,13,0.9299569726
10,14,0.0299999993
10,15,0.0299999993
10,16,0.0300000012
10,17,0.0299999993
10,18,0.0299999993
10,19,0.8203188181
10,20,0.9315835238
10,21,0.9338009357
10,22,0.9355545044
10,23,0.9399999380
10,24,0.9399999976
10,25,0.9399999976
10,26,0.9700000286
10,27,0.9700000286
10,28,0.9612826109
10,29,0.9625957012
10,30,0.9637690187
10,31,0.9647992253
10,32,0.9656898379
10,33,0.9699999690
10,34,0.9700000286
10,35,0.9700000286
10,36,0.9700000286
10,37,0.9700000286
10,38,0.9700000286
10,39,0.9700000286
11,0,0.9099999666
11,1,0.9100000262
11,2,0.9100000262
11,3,0.9100000262
11,4,0.5782991052
11,5,0.5936237574
11,6,0.6086225510
11,7,0.0199999996
11,8,0.0200000014
11,9,0.0199999996
11,10,0.0200000014
11,11,0.0199999996
11,12,0.9100000262
11,13,0.7020612359
11,14,0.0299999993
11,15,0.0299999993
11,16,0.0299999993
11,17,0.0299999993
11,18,0.0299999993
11,19,0.0300000012
11,20,0.7960689068
11,21,0.8148285747
11,22,0.8342083693
11,23,0.9399999976
11,24,0.9399999976
11,25,0.9400000572
11,26,0.9700000286
11,27,0.9699999690
11,28,0.9700000286
11,29,0.9699999690
11,30,0.9700000286
11,31,0.9700000286
11,32,0.9700000286
11,33,0.9699999690
11,34,0.9699999690
11,35,0.9700000286
11,36,0.9700000286
11,37,0.9699999690
11,38,0.9700000286
11,39,0.9700000286
12,0,0.9100000262
12,1,0.9100000262
12,2,0.4980382621
12,3,0.5144437551
12,4,0.5307143927
12,5,0.5468072295
12,6,0.5626816750
12,7,0.0200000014
12,8,0.0199999996
12,9,0.0199999996
12,10,0.0199999996
12,11,0.0200000014
12,12,0.9100000262
12,13,0.0299999993
12,14,0.0300000012
12,15,0.0299999993
12,16,0.0299999993
12,17,0.0299999993
12,18,0.0300000012
12,19,0.0299999993
12,20,0.0299999993
12,21,0.0299999993
12,22,0.7911409140
12,23,0.8146055341
12,24,0.9399999976
12,25,0.9400000572
12,26,0.9700000286
12,27,0.9700000286
12,28,0.9700000286
12,29,0.9700000882
12,30,0.9700000286
12,31,0.9700000286
12,32,0.9699999690
12,33,0.9700000286
12,34,0.9699999690
12,35,0.9700000286
12,36,0.9700000286
12,37,0.9699999690
12,38,0.9700000286
12,39,0.9700000286
13,0,0.4155562520
13,1,0.4319617450
13,2,0.4484580457
13,3,0.4650000036
13,4,0.4815419614
13,5,0.4980382919
13,6,0.0199999996
13,7,0.0199999996
13,8,0.0199999996
13,9,0.0199999996
13,10,0.0199999996
13,11,0.0199999996
13,12,0.0199999996
13,13,0.5559171438
13,14,0.0299999993
13,15,0.0299999993
13,16,0.0299999993
13,17,0.0299999993
13,18,0.0299999993
13,19,0.0299999993
13,20,0.0300000012
13,21,0.0299999993
13,22,0.0299999993
13,23,0.7640845180
13,24,0.7773196697
13,25,0.9399999976
13,26,0.9700000286
13,27,0.9699999690
13,28,0.9700000286
13,29,0.9699999690
13,30,0.9700000286
13,31,0.9700000286
13,32,0.9700000286
13,33,0.9699999690
13,34,0.9700000286
13,35,0.9700000286
13,36,0.9700000286
13,37,0.9699999690
13,38,0.9700000286
13,39,0.9699999690
14,0,0.3673183918
14,1,0.3831928074
14,2,0.3992856741
14,3,0.4155562520
14,4,0.4319617450
14,5,0.4484580159
14,6,0.4650000036
14,7,0.0200000014
14,8,0.0199999996
14,9,0.0199999996
14,10,0.0199999996
14,11,0.0200000014
14,12,0.0199999996
14,13,0.0199999996
14,14,0.0299999993
14,15,0.0299999993
14,16,0.0300000012
14,17,0.0299999993
14,18,0.0299999993
14,19,0.0300000012
14,20,0.0299999975
14,21,0.0300000012
14,22,0.0299999993
14,23,0.7005408406
14,24,0.7086654305
14,25,0.7519620657
14,26,0.9700000286
14,27,0.9700000286
14,28,0.9700000882
14,29,0.9699999690
14,30,0.9700000882
14,31,0.9700000286
14,32,0.9700000286
14,33,0.9700000286
14,34,0.9700000286
14,35,0.9700000286
14,36,0.9700000882
14,37,0.9699999690
14,38,0.9700000882
14,39,0.9700000286
15,0,0.3213775158
15,1,0.2999886572
15,2,0.3169060349
15,3,0.3341563940
15,4,0.3516918421
15,5,0.3694616854
15,6,0.0199999996
15,7,0.0199999996
15,8,0.0200000014
15,9,0.0199999996
15,10,0.0200000014
15,11,0.0199999996
15,12,0.0199999996
15,13,0.0235739443
15,14,0.0264260545
15,15,0.0299999993
15,16,0.0299999993
15,17,0.0299999993
15,18,0.0299999993
15,19,0.0299999993
15,20,0.0300000012
15,21,0.0299999993
15,22,0.0300000012
15,23,0.0300000012
15,24,0.6233153939
15,25,0.5469011068
15,26,0.6455057859
15,27,0.9700000286
15,28,0.9700000286
15,29,0.9700000286
15,30,0.9700000286
15,31,0.9700000882
15,32,0.9700000286
15,33,0.9700000286
15,34,0.9700000286
15,35,0.9700000882
15,36,0.9700000286
15,37,0.9700000286
15,38,0.9700000286
15,39,0.9700000286
16,0,0.2248224765
16,1,0.2401462495
16,2,0.2560091615
16,3,0.2723748088
16,4,0.2892022133
16,5,0.3064458668
16,6,0.0199999996
16,7,0.0170682948
16,8,0.0170682985
16,9,0.0199999996
16,10,0.0170682967
16,11,0.0170682967
16,12,0.0170682985
16,13,0.0199999996
16,14,0.0257281493
16,15,0.0299999993
16,16,0.0299999993
16,17,0.0299999993
16,18,0.0299999993
16,19,0.0299999993
16,20,0.0299999993
16,21,0.0299999993
16,22,0.0299999993
16,23,0.0299999993
16,24,0.3561414182
16,25,0.3500233889
16,26,0.3906944990
16,27,0.9699999690
16,28,0.9700000286
16,29,0.9700000286
16,30,0.9700000286
16,31,0.9699999690
16,32,0.0000000000
16,33,0.9700000882
16,34,0.9699999690
16,35,0.9699999690
16,36,0.9700000286
16,37,0.9700000286
16,38,0.9700000286
16,39,0.9699999690
17,0,0.1686608791
17,1,0.1820578128
17,2,0.1961381286
17,3,0.2108821571
17,4,0.2262641042
17,5,0.0099999998
17,6,0.0164260548
17,7,0.0164260548
17,8,0.0164260566
17,9,0.0164260548
17,10,0.0158273950
17,11,0.0157428775
17,12,0.0156480204
17,13,0.0186767746
17,14,0.0217363331
17,15,0.0276375581
17,16,0.0300000012
17,17,0.0299999993
17,18,0.0299999993
17,19,0.0299999993
17,20,0.0300000012
17,21,0.0299999993
17,22,0.0300000012
17,23,0.0300000012
17,24,0.0299999993
17,25,0.2363679409
17,26,0.2178284526
17,27,0.3490866721
17,28,0.9700000286
17,29,0.9700000286
17,30,0.0000000000
17,31,0.0000000000
17,32,0.0000000000
17,33,0.0000000000
17,34,0.0000000000
17,35,0.9700000882
17,36,0.9700000286
17,37,0.9700000286
17,38,0.9700000286
17,39,0.9700000286
18,0,0.0141759720
18,1,0.1145552918
18,2,0.1273332983
18,3,0.0099999998
18,4,0.0100000007
18,5,0.0099999998
18,6,0.0100000007
18,7,0.0099999998
18,8,0.0151016982
18,9,0.0150150526
18,10,0.0149183273
18,11,0.0148108816
18,12,0.0146921836
18,13,0.0145618506
18,14,0.0182820000
18,15,0.0270682964
18,16,0.0099999998
18,17,0.0300000012
18,18,0.0299999993
18,19,0.0300000012
18,20,0.0299999975
18,21,0.0300000012
18,22,0.0299999993
18,23,0.0299999993
18,24,0.0299999975
18,25,0.0299999993
18,26,0.0165746920
18,27,0.2011359185
18,28,0.2487356216
18,29,0.9699999690
18,30,0.0000000000
18,31,0.0000000000
18,32,0.0000000000
18,33,0.0000000000
18,34,0.0000000000
18,35,0.9700000286
18,36,0.9700000286
18,37,0.9699999690
18,38,0.8059666157
18,39,0.9700000286
19,0,0.0099999998
19,1,0.0130990995
19,2,0.0133535732
19,3,0.0100000007
19,4,0.0099999998
19,5,0.0099999998
19,6,0.0099999998
19,7,0.0100000007
19,8,0.0141921015
19,9,0.0140877590
19,10,0.0139732398
19,11,0.0138483969
19,12,0.0137132891
19,13,0.0135682290
19,14,0.0099999998
19,15,0.0100000007
19,16,0.0099999998
19,17,0.0100000007
19,18,0.0099999998
19,19,0.0299999993
19,20,0.0300000012
19,21,0.0299999993
19,22,0.0299999993
19,23,0.0299999993
19,24,0.0299999993
19,25,0.0299999993
19,26,0.0299999993
19,27,0.1830847710
19,28,0.2278090268
19,29,0.0000000000
19,30,0.0000000000
19,31,0.0000000000
19,32,0.0000000000
19,33,0.0000000000
19,34,0.0000000000
19,35,0.0000000000
19,36,0.7192664146
19,37,0.7586562037
19,38,0.7933774590
19,39,0.9700000286
20,0,0.0099999998
20,1,0.0100000007
20,2,0.0099999998
20,3,0.0099999998
20,4,0.0099999998
20,5,0.0099999998
20,6,0.0099999998
20,7,0.0099999998
20,8,0.0099999998
20,9,0.0131812515
20,10,0.0130579211
20,11,0.0129265459
20,12,0.0127878487
20,13,0.0126428148
20,14,0.0100000007
20,15,0.0099999998
20,16,0.0099999998
20,17,0.0099999998
20,18,0.0100000007
20,19,0.0300000012
20,20,0.0299999993
20,21,0.0299999993
20,22,0.0299999993
20,23,0.0299999993
20,24,0.0299999993
20,25,0.0300000012
20,26,0.0299999993
20,27,0.0299999993
20,28,0.2080257386
20,29,0.2568426430
20,30,0.0000000000
20,31,0.0000000000
20,32,0.0000000000
20,33,0.0000000000
20,34,0.0000000000
20,35,0.0000000000
20,36,0.0000000000
20,37,0.7434566021
20,38,0.7800496817
20,39,0.9700000286
21,0,0.0099999998
21,1,0.0099999998
21,2,0.0100000007
21,3,0.0100000007
21,4,0.0099999998
21,5,0.0099999998
21,6,0.0099999998
21,7,0.0100000007
21,8,0.0124727273
21,9,0.0123579530
21,10,0.0122376792
21,11,0.0121128811
21,12,0.0119847059
21,13,0.0099999998
21,14,0.0099999998
21,15,0.0099999998
21,16,0.0099999998
21,17,0.0099999998
21,18,0.0099999998
21,19,0.0099999998
21,20,0.0299999993
21,21,0.0299999975
21,22,0.0299999993
21,23,0.0299999993
21,24,0.0299999993
21,25,0.0299999993
21,26,0.0299999993
21,27,0.0299999993
21,28,0.0300000012
21,29,0.0000000000
21,30,0.0000000000
21,31,0.0000000000
21,32,0.0000000000
21,33,0.0000000000
21,34,0.0000000000
21,35,0.0000000000
21,36,0.0000000000
21,37,0.0000000000
21,38,0.7659749389
21,39,0.7997636199
22,0,0.0099999998
22,1,0.0099999998
22,2,0.0099999998
22,3,0.0099999998
22,4,0.0100000007
22,5,0.0099999998
22,6,0.0100000007
22,7,0.0099999998
22,8,0.0117694447
22,9,0.0116651589
22,10,0.0115587749
22,11,0.0114513999
22,12,0.0113441804
22,13,0.0112382565
22,14,0.0100000007
22,15,0.0099999998
22,16,0.0099999998
22,17,0.0099999998
22,18,0.0100000007
22,19,0.0299999993
22,20,0.0299999993
22,21,0.0299999993
22,22,0.0299999993
22,23,0.0300000012
22,24,0.0299999993
22,25,0.0299999993
22,26,0.0299999993
22,27,0.0300000012
22,28,0.0299999993
22,29,0.0149999997
22,30,0.0087951068
22,31,0.0000000000
22,32,0.0000000000
22,33,0.0000000000
22,34,0.0000000000
22,35,0.0000000000
22,36,0.0000000000
22,37,0.0000000000
22,38,0.7511498928
22,39,0.7868065238
23,0,0.0099999998
23,1,0.0099999998
23,2,0.0100000007
23,3,0.0099999998
23,4,0.0099999998
23,5,0.0099999998
23,6,0.0099999998
23,7,0.0099999998
23,8,0.0099999998
23,9,0.0111238742
23,10,0.0110379113
23,11,0.0109534627
23,12,0.0099999998
23,13,0.0099999998
23,14,0.0099999998
23,15,0.0100000007
23,16,0.0099999998
23,17,0.0100000007
23,18,0.0099999998
23,19,0.0299999993
23,20,0.0299999993
23,21,0.0299999993
23,22,0.0299999993
23,23,0.0299999993
23,24,0.0299999993
23,25,0.0299999993
23,26,0.0299999993
23,27,0.0299999993
23,28,0.0229126718
23,29,0.0171844494
23,30,0.0107218353
23,31,0.0056232177
23,32,0.0000000000
23,33,0.0000000000
23,34,0.0000000000
23,35,0.0000000000
23,36,0.0000000000
23,37,0.0000000000
23,38,0.0000000000
23,39,0.7731059790
24,0,0.0099999998
24,1,0.0100000007
24,2,0.0099999998
24,3,0.0099999998
24,4,0.0099999998
24,5,0.0099999998
24,6,0.0099999998
24,7,0.0099999988
24,8,0.0099999998
24,9,0.0099999988
24,10,0.0100000007
24,11,0.0099999998
24,12,0.0099999998
24,13,0.0099999998
24,14,0.0099999998
24,15,0.0099999998
24,16,0.0099999998
24,17,0.0299999956
24,18,0.0299999975
24,19,0.0299999993
24,20,0.0300000012
24,21,0.0299999993
24,22,0.0299999975
24,23,0.0299999993
24,24,0.0299999993
24,25,0.0300000012
24,26,0.0299999993
24,27,0.0299999993
24,28,0.0243767835
24,29,0.0192781650
24,30,0.0128155528
24,31,0.0070873271
24,32,0.0000000000
24,33,0.0000000000
24,34,0.0000000000
24,35,0.0000000000
24,36,0.0000000000
24,37,0.0000000000
24,38,0.0000000000
24,39,0.7586562037
25,0,0.0099999998
25,1,0.0099999998
25,2,0.0099999998
25,3,0.0099999998
25,4,0.0099999998
25,5,0.0100000007
25,6,0.0099999998
25,7,0.0099999998
25,8,0.0099999998
25,9,0.0099999998
25,10,0.0099999988
25,11,0.0099999988
25,12,0.0099999998
25,13,0.0099999998
25,14,0.0099999998
25,15,0.0099999998
25,16,0.0299999993
25,17,0.0300000012
25,18,0.0299999993
25,19,0.0299999975
25,20,0.0299999975
25,21,0.0299999975
25,22,0.0300000012
25,23,0.0300000012
25,24,0.0299999993
25,25,0.0299999993
25,26,0.0299999993
25,27,0.0299999993
25,28,0.0255965628
25,29,0.0212048925
25,30,0.0149999997
25,31,0.0087951077
25,32,0.0044034370
25,33,0.0000000000
25,34,0.0000000000
25,35,0.0000000000
25,36,0.0000000000
25,37,0.0000000000
25,38,0.0000000000
25,39,0.7434566617
26,0,0.0099999998
26,1,0.0100000007
26,2,0.0099999998
26,3,0.0099999998
26,4,0.0099999998
26,5,0.0099999998
26,6,0.0099999998
26,7,0.0099999998
26,8,0.0099999998
26,9,0.0099999998
26,10,0.0099999998
26,11,0.0099999998
26,12,0.0099999998
26,13,0.0099999998
26,14,0.0099999998
26,15,0.0220173988
26,16,0.0299999993
26,17,0.0299999993
26,18,0.0299999993
26,19,0.0299999975
26,20,0.0299999993
26,21,0.0299999993
26,22,0.0299999993
26,23,0.0299999993
26,24,0.0299999993
26,25,0.0299999993
26,26,0.0299999993
26,27,0.0299999993
26,28,0.0299999993
26,29,0.0229126737
26,30,0.0171844475
26,31,0.0107218334
26,32,0.0056232177
26,33,0.0000000000
26,34,0.0000000000
26,35,0.0000000000
26,36,0.0000000000
26,37,0.0000000000
26,38,0.0000000000
26,39,0.0000000000
27,0,0.0099999998
27,1,0.0099999998
27,2,0.0099999998
27,3,0.0099999998
27,4,0.0099999998
27,5,0.0199999996
27,6,0.0099999998
27,7,0.0099999998
27,8,0.0099999998
27,9,0.0099999998
27,10,0.0099999998
27,11,0.0099999998
27,12,0.0099999998
27,13,0.0099999998
27,14,0.0159661435
27,15,0.0222484600
27,16,0.0258379560
27,17,0.0299999975
27,18,0.0299999993
27,19,0.0299999975
27,20,0.0300000012
27,21,0.0299999993
27,22,0.0300000012
27,23,0.0300000012
27,24,0.0299999993
27,25,0.0300000012
27,26,0.0299999993
27,27,0.0299999993
27,28,0.0299999993
27,29,0.0243767835
27,30,0.0192781631
27,31,0.0128155509
27,32,0.0070873275
27,33,0.0000000000
27,34,0.0000000000
27,35,0.0000000000
27,36,0.0000000000
27,37,0.0000000000
27,38,0.0000000000
27,39,0.0000000000
28,0,0.0113783265
28,1,0.0115620550
28,2,0.0117652593
28,3,0.0199999996
28,4,0.0200000014
28,5,0.0199999996
28,6,0.0200000014
28,7,0.0199999996
28,8,0.0099999998
28,9,0.0099999998
28,10,0.0099999998
28,11,0.0099999998
28,12,0.0099999988
28,13,0.0099999998
28,14,0.0099999998
28,15,0.0210445561
28,16,0.0250239223
28,17,0.0299999975
28,18,0.0299999993
28,19,0.0300000012
28,20,0.0299999975
28,21,0.0299999993
28,22,0.0300000012
28,23,0.0299999993
28,24,0.0300000012
28,25,0.0199999996
28,26,0.0300000012
28,27,0.0299999993
28,28,0.0300000012
28,29,0.0299999975
28,30,0.0212048907
28,31,0.0149999997
28,32,0.0000000000
28,33,0.0000000000
28,34,0.0000000000
28,35,0.0000000000
28,36,0.0000000000
28,37,0.0023996108
28,38,0.0028297501
28,39,0.0033034794
29,0,0.0127820699
29,1,0.0130859409
29,2,0.0134073347
29,3,0.0200000014
29,4,0.0199999996
29,5,0.0199999996
29,6,0.0199999996
29,7,0.0200000014
29,8,0.0099999998
29,9,0.0099999998
29,10,0.0100000007
29,11,0.0099999998
29,12,0.0100000007
29,13,0.0099999998
29,14,0.0099999998
29,15,0.0176286567
29,16,0.0243119150
29,17,0.0299999993
29,18,0.0299999993
29,19,0.0299999993
29,20,0.0299999993
29,21,0.0299999975
29,22,0.0299999993
29,23,0.0199999996
29,24,0.0200000014
29,25,0.0199999996
29,26,0.0200000014
29,27,0.0199999996
29,28,0.0299999993
29,29,0.0300000012
29,30,0.0299999993
29,31,0.0299999993
29,32,0.0000000000
29,33,0.0000000000
29,34,0.0000000000
29,35,0.0021388694
29,36,0.0025378757
29,37,0.0029830718
29,38,0.0099999998
29,39,0.0039913012
30,0,0.0148167415
30,1,0.0151832597
30,2,0.0199999996
30,3,0.0199999996
30,4,0.0199999996
30,5,0.0199999996
30,6,0.0199999996
30,7,0.0199999996
30,8,0.0199999996
30,9,0.0100000007
30,10,0.0099999998
30,11,0.0099999998
30,12,0.0099999998
30,13,0.0100000007
30,14,0.0099999998
30,15,0.0176286567
30,16,0.0223713424
30,17,0.0299999993
30,18,0.0299999993
30,19,0.0299999956
30,20,0.0299999975
30,21,0.0299999993
30,22,0.0299999975
30,23,0.0200000014
30,24,0.0199999996
30,25,0.0199999996
30,26,0.0199999996
30,27,0.0200000014
30,28,0.0249172077
30,29,0.0299999993
30,30,0.0299999993
30,31,0.0000000000
30,32,0.0015795093
30,33,0.0018993795
30,34,0.0022665914
30,35,0.0026812973
30,36,0.0099999998
30,37,0.0100000007
30,38,0.0099999998
30,39,0.0100000007
31,0,0.0169140585
31,1,0.0172179285
31,2,0.0175026860
31,3,0.0200000014
31,4,0.0199999996
31,5,0.0199999996
31,6,0.0199999996
31,7,0.0200000014
31,8,0.0099999998
31,9,0.0099999998
31,10,0.0099999998
31,11,0.0099999998
31,12,0.0099999998
31,13,0.0099999998
31,14,0.0099999998
31,15,0.0176286567
31,16,0.0223713443
31,17,0.0300000012
31,18,0.0299999993
31,19,0.0299999993
31,20,0.0299999993
31,21,0.0299999975
31,22,0.0199999996
31,23,0.0199999996
31,24,0.0199999996
31,25,0.0199999996
31,26,0.0199999996
31,27,0.0199999996
31,28,0.0199999996
31,29,0.0199999996
