nrow,ncol,intensity
36,0,0.012000
36,1,0.010000
36,2,0.005000
36,3,0.002500
36,4,0.001409
36,5,0.005547
36,6,0.008799
36,7,0.004923
36,8,0.000000
36,9,0.000000
36,10,0.000000
36,11,0.000000
36,12,0.000000
36,13,0.000000
36,14,0.000000
36,15,0.000000
36,16,0.000000
36,17,0.348039
36,18,0.739286
36,19,0.314796
36,20,0.204098
36,21,0.192896
36,22,0.078347
36,23,0.000000
36,24,0.000000
36,25,0.000000
36,26,0.000000
36,27,0.000000
36,28,0.000000
36,29,0.002165
36,30,0.008660
36,31,0.004330
36,32,0.000000
36,33,0.000000
36,34,0.000000
36,35,0.005590
36,36,0.011180
36,37,0.002795
36,38,0.000000
36,39,0.000000
37,0,0.004000
37,1,0.005000
37,2,0.010000
37,3,0.009087
37,4,0.007255
37,5,0.005728
37,6,0.005805
37,7,0.004693
37,8,0.000791
37,9,0.000000
37,10,0.000000
37,11,0.000000
37,12,0.000000
37,13,0.000000
37,14,0.000000
37,15,0.000000
37,16,0.170596
37,17,0.682386
37,18,0.341193
37,19,0.030807
37,20,0.058058
37,21,0.058058
37,22,0.027251
37,23,0.000000
37,24,0.000000
37,25,0.000000
37,26,0.000000
37,27,0.000000
37,28,0.000372
37,29,0.003190
37,30,0.009801
37,31,0.003677
37,32,0.000000
37,33,0.000000
37,34,0.000000
37,35,0.005590
37,36,0.013975
37,37,0.002795
37,38,0.000000
37,39,0.000000
38,0,0.000000
38,1,0.000000
38,2,0.002500
38,3,0.005937
38,4,0.006827
38,5,0.004206
38,6,0.003388
38,7,0.004513
38,8,0.001335
38,9,0.000000
38,10,0.000000
38,11,0.000000
38,12,0.000000
38,13,0.000000
38,14,0.000000
38,15,0.000000
38,16,0.341193
38,17,0.682386
38,18,0.170596
38,19,0.000000
38,20,0.000000
38,21,0.000000
38,22,0.000000
38,23,0.000000
38,24,0.000000
38,25,0.000000
38,26,0.000000
38,27,0.000471
